pod index,Alastor,K8s_LeastAllocated,K8s_MostAllocated,K8s_RequestedToCapacityRatio
"631,0","0,731","1,0","0,591","0,712"
"632,0","0,731","1,0","0,591","0,712"
"633,0","0,731","1,0","0,591","0,712"
"634,0","0,731","1,0","0,591","0,712"
"635,0","0,731","1,0","0,591","0,712"
"636,0","0,731","1,0","0,591","0,712"
"637,0","0,731","1,0","0,591","0,712"
"638,0","0,731","1,0","0,591","0,712"
"639,0","0,731","1,0","0,591","0,712"
"640,0","0,731","1,0","0,591","0,712"
"641,0","0,731","1,0","0,591","0,712"
"642,0","0,731","1,0","0,591","0,712"
"643,0","0,731","1,0","0,591","0,712"
"644,0","0,731","1,0","0,591","0,712"
"645,0","0,902","1,0","0,591","0,712"
"646,0","0,902","1,0","0,591","0,712"
"647,0","0,902","1,0","0,591","0,712"
"648,0","0,902","1,0","0,591","0,712"
"649,0","0,902","1,0","0,591","0,712"
"650,0","0,902","1,0","0,591","0,712"
"651,0","0,902","1,0","0,591","0,712"
"652,0","0,902","1,0","0,591","0,712"
"653,0","0,902","1,0","0,591","0,712"
"654,0","0,902","1,0","0,591","0,712"
"655,0","0,902","1,0","0,591","0,712"
"656,0","0,902","1,0","0,591","0,712"
"657,0","0,902","1,0","0,591","0,712"
"658,0","0,902","0,828","0,591","0,712"
"659,0","0,902","1,0","0,591","0,712"
"660,0","0,902","1,0","0,591","0,712"
"661,0","0,902","1,0","0,591","0,712"
"662,0","0,902","1,0","0,591","0,712"
"663,0","0,902","1,0","0,591","0,712"
"664,0","0,902","1,0","0,591","0,712"
"665,0","0,902","1,0","0,591","0,712"
"666,0","0,731","1,0","0,591","0,712"
"667,0","0,731","1,0","0,591","0,712"
"668,0","0,731","1,0","0,591","0,712"
"669,0","0,731","1,0","0,591","0,712"
"670,0","0,731","1,0","0,591","0,712"
"671,0","0,731","1,0","0,591","0,712"
"672,0","0,731","1,0","0,591","0,712"
"673,0","0,731","1,0","0,591","0,712"
"674,0","0,731","1,0","0,591","0,712"
"675,0","0,731","1,0","0,591","0,712"
"676,0","0,731","1,0","0,591","0,712"
"677,0","0,731","1,0","0,591","0,712"
"678,0","0,731","1,0","0,591","0,712"
"679,0","0,731","1,0","0,591","0,712"
"680,0","0,731","1,0","0,591","0,712"
"681,0","0,731","1,0","0,591","0,712"
"682,0","0,731","1,0","0,591","0,712"
"683,0","0,731","1,0","0,591","0,712"
"684,0","0,731","1,0","0,591","0,712"
"685,0","0,731","1,0","0,591","0,712"
"686,0","0,731","1,0","0,591","0,712"
"687,0","0,731","1,0","0,591","0,712"
"688,0","0,731","1,0","0,591","0,712"
"689,0","0,731","1,0","0,591","0,712"
"690,0","0,731","1,0","0,591","0,712"
"691,0","0,731","1,0","0,591","0,712"
"692,0","0,731","1,0","0,591","0,712"
"693,0","0,731","1,0","0,591","0,712"
"694,0","0,731","1,0","0,591","0,712"
"695,0","0,731","1,0","0,591","0,712"
"696,0","0,731","1,0","0,591","0,712"
"697,0","0,731","1,0","0,591","0,712"
"698,0","0,731","1,0","0,591","0,712"
"699,0","0,731","1,0","0,591","0,712"
"700,0","0,731","1,0","0,591","0,712"
"701,0","0,731","1,0","0,591","0,712"
"702,0","0,731","1,0","0,591","0,712"
"703,0","0,731","1,0","0,591","0,712"
"704,0","0,731","1,0","0,591","0,712"
"705,0","0,731","1,0","0,591","0,712"
"706,0","0,731","1,0","0,591","0,712"
"707,0","0,731","1,0","0,591","0,712"
"708,0","0,731","1,0","0,591","0,712"
"709,0","0,731","1,0","0,591","0,712"
"710,0","0,731","1,0","0,591","0,712"
"711,0","0,731","1,0","0,591","0,712"
"712,0","0,731","1,0","0,591","0,712"
"713,0","0,731","1,0","0,591","0,712"
"714,0","0,731","1,0","0,591","0,712"
"715,0","0,731","1,0","0,591","0,712"
"716,0","0,731","1,0","0,591","0,712"
"717,0","0,731","1,0","0,591","0,712"
"718,0","0,731","1,0","0,591","0,712"
"719,0","0,731","1,0","0,591","0,712"
"720,0","0,731","1,0","0,591","0,712"
"721,0","0,731","1,0","0,591","0,712"
"722,0","0,731","1,0","0,591","0,712"
"723,0","0,731","1,0","0,591","0,712"
"724,0","0,731","1,0","0,591","0,712"
"725,0","0,731","1,0","0,591","0,712"
"726,0","0,902","1,0","0,591","0,809"
"727,0","0,902","1,0","0,591","0,809"
"728,0","0,902","1,0","0,591","0,809"
"729,0","0,902","1,0","0,591","0,809"
"730,0","0,902","1,0","0,591","0,809"
"731,0","0,902","1,0","0,591","0,809"
"732,0","0,902","1,0","0,591","0,809"
"733,0","0,902","1,0","0,591","0,809"
"734,0","0,902","1,0","0,591","0,809"
"735,0","0,902","1,0","0,591","0,809"
"736,0","0,902","1,0","0,591","0,809"
"737,0","0,902","1,0","0,591","0,809"
"738,0","0,902","1,0","0,591","0,809"
"739,0","0,902","1,0","0,591","0,809"
"740,0","0,902","1,0","0,591","0,809"
"741,0","0,902","1,0","0,591","0,809"
"742,0","0,902","1,0","0,591","0,712"
"743,0","0,902","1,0","0,591","0,712"
"744,0","0,902","1,0","0,591","0,712"
"745,0","0,902","1,0","0,591","0,712"
"746,0","0,902","1,0","0,591","0,712"
"747,0","0,902","1,0","0,591","0,712"
